path,package,source_family,document_form,construct_tags,size_bucket,nonblank_lines,source_chars,score,sha256_source
/usr/local/texlive/2026/texmf-dist/doc/latex/minutes/Sample.tex,minutes,texlive_ctan_doc,math_short,custom_macros;display_math;inline_math;text_sectioning,medium,69,2507,111,c1fe312183306efa374e86d0dd88728a73403aaf31fb2593f4994365ac5bbf83
/usr/local/texlive/2026/texmf-dist/doc/latex/xtufte/sample-book.tex,xtufte,texlive_ctan_doc,table,captions;citations_bibliography;color;complex_table;crossrefs;custom_environments;custom_macros;figures_images;fonts_symbols;footnotes;inline_math;lists;minipage_boxes;multi_column;simple_table;text_sectioning,large,1014,50666,194,ac55d2a35eef66689e6111bba1a7fd9ab1494f545e34c38447f451a0d32e2a49
/usr/local/texlive/2026/texmf-dist/doc/latex/tufte-latex/sample-book.tex,tufte-latex,texlive_ctan_doc,table,captions;citations_bibliography;color;complex_table;crossrefs;custom_environments;custom_macros;figures_images;fonts_symbols;footnotes;inline_math;lists;minipage_boxes;multi_column;simple_table;text_sectioning,large,965,48430,194,16d1cf67deeb5de985e4b9c12c87efa05c8ea5b5c58a2425851036e65b4b4ce7
/usr/local/texlive/2026/texmf-dist/doc/latex/formation-latex-ul/exercice-demo.tex,formation-latex-ul,texlive_ctan_doc,table,captions;citations_bibliography;color;complex_table;crossrefs;custom_environments;custom_macros;display_math;figures_images;fonts_symbols;footnotes;inline_math;lists;minipage_boxes;multi_column;simple_table;text_sectioning;theorems_proofs,large,1225,53518,172,de284ce8b4138d46851443223ccb728409e1bd0bcf5349751e2db0a349fd0bde
/usr/local/texlive/2026/texmf-dist/doc/latex/apa6/samples/longsample.tex,apa6,texlive_ctan_doc,table,captions;citations_bibliography;complex_table;crossrefs;figures_images;multi_column;simple_table;text_sectioning,medium,186,6904,157,e75da55b7e7d5dbd03ff4c281e30a6b48385bcafb2226b008a2dc37a63ea31fc
/usr/local/texlive/2026/texmf-dist/doc/latex/apa7/samples/longsample.tex,apa7,texlive_ctan_doc,table,captions;citations_bibliography;complex_table;crossrefs;figures_images;multi_column;simple_table;text_sectioning,medium,184,6877,157,e54c81d3d8eb684b07370e09d00295d41d45c70303212ea2c61719f3978f388f
/usr/local/texlive/2026/texmf-dist/doc/latex/apa7/samples/shortsample.tex,apa7,texlive_ctan_doc,table,captions;citations_bibliography;complex_table;crossrefs;figures_images;multi_column;simple_table;text_sectioning,medium,151,6475,157,0bb64f61a293ec7fc2a3ac852fc2d8db0754e89563108ed9714e08577240903a
/usr/local/texlive/2026/texmf-dist/doc/latex/commedit/sample.tex,commedit,texlive_ctan_doc,table,captions;crossrefs;display_math;figures_images;footnotes;lists;simple_table;text_sectioning,medium,142,3700,157,b3716deecf70ee572aca5cfc806a0b533bb59cb01ff09198daded3acb5e74af6
/usr/local/texlive/2026/texmf-dist/doc/latex/svg-animate/test.tex,svg-animate,texlive_ctan_doc,figure_diagram_plot,custom_macros;diagram_nodes_edges;display_math;simple_table;tikz,medium,121,4076,133,e17863cadb7a7296b80617169ac9220136ee1f6eb1d09a803bfff1b8308603ea
/usr/local/texlive/2026/texmf-dist/doc/latex/reledmac/doc-more/page-typesetting-columns.tex,reledmac,texlive_ctan_doc,figure_diagram_plot,captions;crossrefs;custom_macros;diagram_nodes_edges;display_math;figures_images;fonts_symbols;inline_math;lists;text_sectioning;tikz,medium,92,4644,119,4a5f6eb28b4b51ccb7fdff939475a7fe005d5a33f26dcced6ba99e956008e06b
