sample_id,category,family,variant,severity,seed,applicable,status,reason,expected_axis,expected_page,expected_bbox,target_page,target_bbox,localization_applicable,predicted_page,predicted_bbox,components,variant_id,artifact_kind,is_ai_output,source_pdf,candidate_pdf,metric_adapter,axis_content,axis_layout,axis_typography,axis_appearance,axis_structure,axis_pagination
01_prose_sections_002,01_prose_sections,identity_lossless_roundtrip,lossless_roundtrip,0,20260715,true,applied,,invariant,,,0,"[0.0, 0.0, 1.0, 1.0]",false,,,,a0b41082cef02291,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/metric_research_v1/pilot_11_locality_v5/audit/01_prose_sections_002__lossless_roundtrip__s0.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,1.0,1.0,1.0,1.0,,1.0
01_prose_sections_002,01_prose_sections,canvas_translation,translate_right,1,20260715,true,applied,,layout,,,0,"[0.0, 0.0, 1.0, 1.0]",false,,,,d3178d75273618eb,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/metric_research_v1/pilot_11_locality_v5/audit/01_prose_sections_002__translate_right__s1.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,1.0,0.7797936549037295,1.0,1.0,,1.0
01_prose_sections_002,01_prose_sections,canvas_translation,translate_right,2,20260715,true,applied,,layout,,,0,"[0.0, 0.0, 1.0, 1.0]",false,,,,cb5cac7b2b46ea94,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/metric_research_v1/pilot_11_locality_v5/audit/01_prose_sections_002__translate_right__s2.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,1.0,0.3378961775961802,1.0,0.7912209154513931,,1.0
01_prose_sections_002,01_prose_sections,canvas_translation,translate_right,3,20260715,true,applied,,layout,,,0,"[0.0, 0.0, 1.0, 1.0]",false,,,,0eaf7e9ce344b604,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/metric_research_v1/pilot_11_locality_v5/audit/01_prose_sections_002__translate_right__s3.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,1.0,0.0,1.0,0.7539266725986485,,1.0
01_prose_sections_002,01_prose_sections,largest_block_displacement,block_down,1,20260715,true,applied,,layout,0,"[0.117647, 0.532636, 0.882211, 0.584414]",0,"[0.117647, 0.532636, 0.882211, 0.584414]",true,0,"[0.11862745098039215, 0.5333333333333333, 0.8813725490196078, 0.5840909090909091]",,ba63900c7f7f8145,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/metric_research_v1/pilot_11_locality_v5/audit/01_prose_sections_002__block_down__s1.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,1.0,0.5686273649382493,0.9270409165125936,0.9096270753512766,,1.0
01_prose_sections_002,01_prose_sections,largest_block_displacement,block_down,2,20260715,true,applied,,layout,0,"[0.117647, 0.532636, 0.882211, 0.593252]",0,"[0.117647, 0.532636, 0.882211, 0.593252]",true,0,"[0.11862745098039215, 0.5333333333333333, 0.8813725490196078, 0.5931818181818181]",,7561b28760c85b7c,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/metric_research_v1/pilot_11_locality_v5/audit/01_prose_sections_002__block_down__s2.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,1.0,0.04347813395334548,0.776836595505877,0.8104587460439764,,1.0
01_prose_sections_002,01_prose_sections,largest_block_displacement,block_down,3,20260715,true,applied,,layout,0,"[0.117647, 0.532636, 0.882211, 0.610929]",0,"[0.117647, 0.532636, 0.882211, 0.610929]",true,0,"[0.11862745098039215, 0.5333333333333333, 0.8813725490196078, 0.6106060606060606]",,50287cb45a096585,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/metric_research_v1/pilot_11_locality_v5/audit/01_prose_sections_002__block_down__s3.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,1.0,0.0,0.5454955638202438,0.7642377419765392,,1.0
01_prose_sections_002,01_prose_sections,text_span_deletion,text_deletion,1,20260715,true,applied,,content,0,"[0.266809, 0.441391, 0.285508, 0.455165]",0,"[0.266809, 0.441391, 0.285508, 0.455165]",true,0,"[0.26666666666666666, 0.44242424242424244, 0.2852941176470588, 0.4553030303030303]",,d070dbfaa7bb6d89,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/metric_research_v1/pilot_11_locality_v5/audit/01_prose_sections_002__text_deletion__s1.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,0.9971014492753623,0.9999957774549857,0.9971014492753623,0.9984024215925333,,1.0
01_prose_sections_002,01_prose_sections,text_span_deletion,text_deletion,2,20260715,true,applied,,content,0,"[0.266809, 0.441391, 0.340161, 0.455165]",0,"[0.266809, 0.441391, 0.340161, 0.455165]",true,0,"[0.26666666666666666, 0.44242424242424244, 0.34019607843137256, 0.4553030303030303]",,a0c687dcc1131f16,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/metric_research_v1/pilot_11_locality_v5/audit/01_prose_sections_002__text_deletion__s2.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,0.9912536443148687,0.9999957774549855,0.9912536443148687,0.9949884413546395,,1.0
01_prose_sections_002,01_prose_sections,text_span_deletion,text_deletion,3,20260715,true,applied,,content,0,"[0.266809, 0.441391, 0.499163, 0.455165]",0,"[0.266809, 0.441391, 0.499163, 0.455165]",true,0,"[0.26666666666666666, 0.44242424242424244, 0.49901960784313726, 0.4553030303030303]",,8ac092f70ed0dee3,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/metric_research_v1/pilot_11_locality_v5/audit/01_prose_sections_002__text_deletion__s3.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,0.973293768545994,1.0,0.973293768545994,0.9852282214233384,,1.0
01_prose_sections_002,01_prose_sections,lexical_numeric_substitution,lexical_corruption,1,20260715,true,applied,,content,0,"[0.193084, 0.424282, 0.206863, 0.438056]",0,"[0.193084, 0.424282, 0.206863, 0.438056]",true,0,"[0.19411764705882353, 0.425, 0.20588235294117646, 0.4356060606060606]",,1a8adc847bab458a,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/metric_research_v1/pilot_11_locality_v5/audit/01_prose_sections_002__lexical_corruption__s1.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,0.9971014492753623,1.0,0.9971014492753623,0.9985034722806074,,1.0
01_prose_sections_002,01_prose_sections,lexical_numeric_substitution,lexical_corruption,2,20260715,true,applied,,content,0,"[0.193084, 0.424282, 0.315259, 0.438056]",0,"[0.193084, 0.424282, 0.315259, 0.438056]",true,0,"[0.19411764705882353, 0.425, 0.31470588235294117, 0.43787878787878787]",,bca0d605ba38fa0e,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/metric_research_v1/pilot_11_locality_v5/audit/01_prose_sections_002__lexical_corruption__s2.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,0.9912536443148687,1.0,0.9912536443148687,0.9906282305489179,,1.0
01_prose_sections_002,01_prose_sections,lexical_numeric_substitution,lexical_corruption,3,20260715,true,applied,,content,0,"[0.193084, 0.424282, 0.502603, 0.438056]",0,"[0.193084, 0.424282, 0.502603, 0.438056]",true,0,"[0.19411764705882353, 0.425, 0.5019607843137255, 0.43787878787878787]",,79dd565b4092ea0c,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/metric_research_v1/pilot_11_locality_v5/audit/01_prose_sections_002__lexical_corruption__s3.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,0.973293768545994,1.0,0.973293768545994,0.9760341092734587,,1.0
01_prose_sections_002,01_prose_sections,lexical_numeric_substitution,numeric_corruption,1,20260715,true,applied,,content,0,"[0.783975, 0.441391, 0.807594, 0.455165]",0,"[0.783975, 0.441391, 0.807594, 0.455165]",true,0,"[0.7843137254901961, 0.44242424242424244, 0.8068627450980392, 0.4553030303030303]",,70d50beb946a0268,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/metric_research_v1/pilot_11_locality_v5/audit/01_prose_sections_002__numeric_corruption__s1.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,0.9971014492753623,1.0,0.9971014492753623,0.9981497056349874,,1.0
01_prose_sections_002,01_prose_sections,lexical_numeric_substitution,numeric_corruption,2,20260715,true,applied,,content,0,"[0.783975, 0.441391, 0.862228, 0.455165]",0,"[0.783975, 0.441391, 0.862228, 0.455165]",true,0,"[0.7843137254901961, 0.44242424242424244, 0.861764705882353, 0.4553030303030303]",,ba80138472e79569,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/metric_research_v1/pilot_11_locality_v5/audit/01_prose_sections_002__numeric_corruption__s2.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,0.994186046511628,1.0,0.994186046511628,0.9960218461330996,,1.0
01_prose_sections_002,01_prose_sections,lexical_numeric_substitution,numeric_corruption,3,20260715,true,applied,,content,0,"[0.142264, 0.441391, 0.862228, 0.472272]",0,"[0.142264, 0.441391, 0.862228, 0.472272]",true,0,"[0.14313725490196078, 0.44242424242424244, 0.861764705882353, 0.46893939393939393]",,02067e9631350451,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/metric_research_v1/pilot_11_locality_v5/audit/01_prose_sections_002__numeric_corruption__s3.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,0.9883040935672515,1.0,0.9883040935672515,0.9944284990714164,,1.0
01_prose_sections_002,01_prose_sections,edge_crop_local_occlusion,crop_bottom,1,20260715,true,applied,,appearance,,,0,"[0.0, 0.98, 1.0, 1.0]",false,,,,e7e8fba0ab887a6d,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/metric_research_v1/pilot_11_locality_v5/audit/01_prose_sections_002__crop_bottom__s1.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,1.0,1.0,1.0,1.0,,1.0
01_prose_sections_002,01_prose_sections,edge_crop_local_occlusion,crop_bottom,2,20260715,true,applied,,appearance,,,0,"[0.0, 0.92, 1.0, 1.0]",false,0,"[0.4970588235294118, 0.9378787878787879, 0.5029411764705882, 0.946969696969697]",,4d01af31a11e257d,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/metric_research_v1/pilot_11_locality_v5/audit/01_prose_sections_002__crop_bottom__s2.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,0.9971014492753623,1.0,0.9971014492753623,0.9994792454098002,,1.0
01_prose_sections_002,01_prose_sections,edge_crop_local_occlusion,crop_bottom,3,20260715,true,applied,,appearance,,,0,"[0.0, 0.82, 1.0, 1.0]",false,0,"[0.4970588235294118, 0.9378787878787879, 0.5029411764705882, 0.946969696969697]",,7819bc1abb212640,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/metric_research_v1/pilot_11_locality_v5/audit/01_prose_sections_002__crop_bottom__s3.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,0.9971014492753623,1.0,0.9971014492753623,0.9994792454098002,,1.0
01_prose_sections_002,01_prose_sections,fixed_compound_defects,compound_delete_translate,2,20260715,true,applied,,content,,,0,"[0.0, 0.0, 1.0, 1.0]",false,0,"[0.26666666666666666, 0.44242424242424244, 0.34019607843137256, 0.4553030303030303]",text_deletion+translate_right,61428ced13e28e1d,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/metric_research_v1/pilot_11_locality_v5/audit/01_prose_sections_002__compound_delete_translate__s2.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,0.9912536443148687,0.3342075035072487,0.9912536443148687,0.788959236620746,,1.0
01_prose_sections_002,01_prose_sections,fixed_compound_defects,compound_lexical_block,2,20260715,true,applied,,layout,0,"[0.117647, 0.424282, 0.882211, 0.593252]",0,"[0.117647, 0.424282, 0.882211, 0.593252]",true,0,"[0.11862745098039215, 0.425, 0.8813725490196078, 0.5931818181818181]",lexical_corruption+block_down,0afdac9548249087,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/metric_research_v1/pilot_11_locality_v5/audit/01_prose_sections_002__compound_lexical_block__s2.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,0.9912536443148687,0.04347813395334548,0.776836595505877,0.7993009208517926,,1.0
01_prose_sections_002,01_prose_sections,fixed_compound_defects,compound_numeric_crop,2,20260715,true,applied,,content+appearance,,,0,"[0.0, 0.441391, 1.0, 1.0]",false,0,"[0.4970588235294118, 0.44242424242424244, 0.861764705882353, 0.946969696969697]",numeric_corruption+crop_bottom,ec6f44ebe077e4d3,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/metric_research_v1/pilot_11_locality_v5/audit/01_prose_sections_002__compound_numeric_crop__s2.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,0.9912536443148687,1.0,0.9912536443148687,0.9954969389303965,,1.0
02_lists_formatting_003,02_lists_formatting,identity_lossless_roundtrip,lossless_roundtrip,0,20260715,true,applied,,invariant,,,0,"[0.0, 0.0, 1.0, 1.0]",false,,,,b2ad3a56f4157ad8,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/02_lists_formatting/02_lists_formatting_003/reference.pdf,results/metric_research_v1/pilot_11_locality_v5/audit/02_lists_formatting_003__lossless_roundtrip__s0.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,1.0,1.0,1.0,1.0,,1.0
