sample_id,status,reason,page_count,compile_seconds,source_path,package,source_family,document_form,construct_tags,size_bucket,nonblank_lines,source_chars,sha256_source,sha256_pdf,corpus_dir
dvipdfm_sample_28ae997d,rejected,pdflatex_failed,0,0.1936039590000007,/usr/local/texlive/2026/texmf-dist/doc/dvipdfm/sample.tex,dvipdfm,texlive_ctan_doc,compact_paper,captions;color;crossrefs;figures_images;text_sectioning,medium,76,2379,bd6fffc8f27aa38c9130b938032685d1f1243f7d2b1235692f90e3c25b424791,,
glossaries_samplentn_a4f27958,rejected,page_count_5,5,1.2212229170000057,/usr/local/texlive/2026/texmf-dist/doc/latex/glossaries/samples/sampleNtn.tex,glossaries,texlive_ctan_doc,letter_form_teaching,fonts_symbols;inline_math;text_sectioning,medium,66,2392,ea60161cb82819b056e4d5c8247e01bcf0d7d09209c5c36d0a9f24fbf237faab,,
libertinust1math_sample4_3ae5064c,rejected,distribution_cap_form,0,0.0,/usr/local/texlive/2026/texmf-dist/doc/fonts/libertinust1math/sample4.tex,libertinust1math,texlive_ctan_doc,math_short,custom_macros;display_math;inline_math,medium,42,1815,781e59326ea7f82b2aa21fa1e44b27792f9fb9f2d4446b3c2c19700d674f06d6,,
sf298_sample298_a8dac1d2,rejected,page_count_7,7,0.726976666000013,/usr/local/texlive/2026/texmf-dist/doc/latex/sf298/sample298.tex,sf298,texlive_ctan_doc,table,custom_macros;display_math;footnotes;simple_table;text_sectioning,medium,131,4282,e8ed49641bddf965564c1196e6b1c202a9eb95b416cbd88fda61de82a0d5abbc,,
platex_tools_pxeveryshi_43799c53,rejected,pdflatex_failed,0,0.12243470800000011,/usr/local/texlive/2026/texmf-dist/doc/latex/platex-tools/pxeveryshi.tex,platex-tools,texlive_ctan_doc,figure_diagram_plot,diagram_nodes_edges;lists;text_sectioning;tikz,medium,64,2228,aa8a92d11dbdc47e4ee0d8be0e5a24cc5eb560200bee5e507daf80b8b0eae930,,
hrlatex_sample_fsbispit_9f623264,accepted,accepted,2,1.0684597079999918,/usr/local/texlive/2026/texmf-dist/doc/latex/hrlatex/sample.fsbispit.tex,hrlatex,texlive_ctan_doc,package_example,custom_environments;lists,medium,54,2374,dc284163c9912139409df94c54b19c9aaeb7323adb9366bcea041cc29efc7112,6c9aa788716f82897b4512210d29590d08d4482c2b600866db9dec2472c8ed07,data/texlive_seed_simple/corpus/package_example/hrlatex_sample_fsbispit_9f623264
moodle_test_verbatim_40cf7766,rejected,distribution_cap_package,0,0.0,/usr/local/texlive/2026/texmf-dist/doc/latex/moodle/test/test_verbatim.tex,moodle,texlive_ctan_doc,compact_paper,fonts_symbols;inline_math;text_sectioning,short,54,1394,1704a1025d92a7e2481886cedbd220f563b15ce47e664183a3966033d5f5bf54,,
mathexam_sample_b1217c8c,accepted,accepted,3,0.6774759999999986,/usr/local/texlive/2026/texmf-dist/doc/latex/mathexam/sample.tex,mathexam,texlive_ctan_doc,letter_form_teaching,display_math;inline_math;lists,medium,34,1704,6cb061bdb966786a5b76d1ef5000b95eb4b62cc19718e718f39a3eb33cb34928,bf4e4357451d0dda0a8bf4960947523e08e0d9ca85ed42a7bd315571208ebd72,data/texlive_seed_simple/corpus/letter_form_teaching/mathexam_sample_b1217c8c
glossaries_extra_sample_fmt_7f5bfb3f,rejected,distribution_cap_form,0,0.0,/usr/local/texlive/2026/texmf-dist/doc/latex/glossaries-extra/samples/sample-fmt.tex,glossaries-extra,texlive_ctan_doc,math_short,custom_macros;display_math;inline_math,short,46,1238,71dbbd0164a0f0da56bfe7c415ee5dced03afad43ab0eedf5bdefc26d41fddfd,,
japanese_otf_otftest_31d8c91e,rejected,pdflatex_failed,0,0.1280220000000014,/usr/local/texlive/2026/texmf-dist/doc/fonts/japanese-otf/doc/test/otftest.tex,japanese-otf,texlive_ctan_doc,table,fonts_symbols;inline_math;minipage_boxes;simple_table;text_sectioning,medium,109,6386,823f8670f44d21c4153ea678d6a1fde90e7d9c1929aa9af0489bfe58fd74af3e,,
