path,package,source_family,document_form,construct_tags,size_bucket,nonblank_lines,source_chars,score,sha256_source
/usr/local/texlive/2026/texmf-dist/doc/latex/bidi/test3-wrapfig.tex,bidi,texlive_ctan_doc,compact_paper,captions;figures_images;text_sectioning,medium,62,2890,117,da317b455ea36ac102532791ff518823f8ca8437e3c7a3dc0d7d78d1eaba018a
/usr/local/texlive/2026/texmf-dist/doc/latex/moodle/test/test_autopoints.tex,moodle,texlive_ctan_doc,letter_form_teaching,fonts_symbols;inline_math;text_sectioning,medium,84,2486,103,61c5bcf5115035e688ab8cdb060498d664d46c084308fec181878f716dee46c2
/usr/local/texlive/2026/texmf-dist/doc/latex/hrlatex/sample.minimal.utf8.tex,hrlatex,texlive_ctan_doc,math_short,display_math;inline_math;minipage_boxes,medium,79,2898,103,b2055aa413cb2e7e6843b478a16ac6e2d29be9376c0916a312684c92dd154140
/usr/local/texlive/2026/texmf-dist/doc/latex/datatool/samples/sample-sort.tex,datatool,texlive_ctan_doc,table,custom_macros;simple_table;text_sectioning,medium,109,3096,117,cb480e66d4e03807ed35ef8351213606aadc8abd2cb710378aa776fa55504ff8
/usr/local/texlive/2026/texmf-dist/doc/latex/skeyval/skeyval-view-pokayoke1.tex,skeyval,texlive_ctan_doc,figure_diagram_plot,color;crossrefs;custom_macros;diagram_nodes_edges;display_math;tikz,medium,157,5606,79,d7a2e6ff9d7872c0d5e832bf30186f79e5e9812dbf1665ba4648d33d2d9536bd
/usr/local/texlive/2026/texmf-dist/doc/latex/songbook/sampleAdx.tex,songbook,texlive_ctan_doc,package_example,custom_macros;inline_math,medium,110,3851,95,582ae2f7301b339bc80fad9d7a58df15c0749f7076812f4c133de024d1a34f67
/usr/local/texlive/2026/texmf-dist/doc/latex/fitbox/sample-subfigure.tex,fitbox,texlive_ctan_doc,compact_paper,captions;crossrefs;figures_images,medium,58,2076,117,3c3a9ff2ffdb8bc8a7f9697a8a0451eabe9bca28af90acb959f2dfc8fca61a61
/usr/local/texlive/2026/texmf-dist/doc/latex/moodle/test/test_calculated_lua.tex,moodle,texlive_ctan_doc,letter_form_teaching,fonts_symbols;inline_math;text_sectioning,medium,73,2436,103,e91c79c31c40a117c224f93c9b41b2123176d824938c1c894892ce37b3ba65a1
/usr/local/texlive/2026/texmf-dist/doc/fonts/libertinust1math/sample5.tex,libertinust1math,texlive_ctan_doc,math_short,custom_macros;display_math;inline_math,medium,43,1821,103,530516bedd4dcf32d078333a6d7dd8e24b3da208d16b209d33b8265c5a02cc32
/usr/local/texlive/2026/texmf-dist/doc/latex/datetime2/samples/datetime2-sample-styles.tex,datetime2,texlive_ctan_doc,table,custom_macros;simple_table;text_sectioning,medium,78,2291,117,2f4fb7def72883a9c9b1ae73e231d05b179b0b07d62eb6fff05a60907a8e1838
/usr/local/texlive/2026/texmf-dist/doc/latex/nl-interval/nl-interval.tex,nl-interval,texlive_ctan_doc,figure_diagram_plot,inline_math;lists;text_sectioning;tikz,medium,138,5380,63,6df286bb8f8d025dcc0212ac98d974f7362cfeb095646196c09a8511e77c9388
/usr/local/texlive/2026/texmf-dist/doc/latex/songbook/sampleTdx.tex,songbook,texlive_ctan_doc,package_example,custom_macros;inline_math,medium,106,3897,95,e567814fc351981306708db17d1097edfa334e2857859ab7ba7988115d74afb4
/usr/local/texlive/2026/texmf-dist/doc/latex/moodle/test/test_includegraphics_with_svg.tex,moodle,texlive_ctan_doc,compact_paper,figures_images;fonts_symbols;text_sectioning,medium,37,1576,117,97e02ce87d3a95ee2728b48274586a2314715d0799780393acf43f3db34da831
/usr/local/texlive/2026/texmf-dist/doc/latex/labbook/examplen.tex,labbook,texlive_ctan_doc,letter_form_teaching,captions;crossrefs;figures_images,medium,71,2068,103,d230bb607f21ae2e105af4e1b64673bfba7a276b675773c5ad5a099c21f89ceb
